Pageurl,Title,Review Text,Review Color,User Verified,Review Date,Review Useful Count,Configuration Text,Rating,Declaration Text
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2826?pageNumber=2826,"a fun toy, primarely used to pick up internet radio ...","a fun toy,primarely used to pick up internet radio stations,with a bluetooth speakerit is quite enjoyable.",White,Verified Purchase,9/26/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2826?pageNumber=2826,Very good purchase,Lots of fun to use. Easy setup. Sound quality good. Have just begun to explore all its possibilities.,Black,Verified Purchase,10/8/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2826?pageNumber=2826,Three Stars,"Sound quality isn't the greatest, when comparing it to the echo.  The echo is great!",Black,Verified Purchase,9/27/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1000?pageNumber=1000,Good deal,"Bought it for my sons birthday.  He loves it. Now I want one. ""Alexa....""",Black,Verified Purchase,10/7/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3478?pageNumber=3478,Five Stars,works well with my other Echo,Black,Verified Purchase,9/15/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3478?pageNumber=3478,Four Stars,She's cute and friendly!  lol,Black,Verified Purchase,9/7/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_334?pageNumber=334,Not Very Useful - Yet,"Not very useful yet, but I see potential for smart home control in the future. It's sort of like clap on lights, convenient but not worth the price. It is not compatible with my iTunes Library which is my favorite music source. It is not as smart as the Google Home Mini.",Black,Verified Purchase,10/16/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1335?pageNumber=1335,Does a lot of everyday tasks easily. 2 stars removed because there is not a ...,"Neat little gadget, Does a lot of everyday tasks easily. 2 stars removed because there is not a decent owners/user manual to explain setup, options, and other necessary functions.  Fumbling through pages of a non-helpful website is lousy customer service. But it is a very useful household electronic device.",Black,Verified Purchase,9/4/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1335?pageNumber=1335,Difficult to figure out how to use including Messaging. ...,"Difficult to figure out how to use including Messaging. Receive a lot of "" I don't know that"" answers to questions and requests.",Black,Verified Purchase,9/15/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1335?pageNumber=1335,Good Morning Alexa,"I love having it. I don't have a smart phone yet. But, still enjoy what I'm capable of doing now.",Black,Verified Purchase,10/25/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2340?pageNumber=2340,"The Dot is really cool, but my only problem is that it won't ...","The Dot is really cool ,but my only problem is that it won't connect to the public wifi, especially when, I am showing the kids at school how it works.",Black,Verified Purchase,10/8/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2340?pageNumber=2340,Interesting gadget,Interesting gadget,Black,Verified Purchase,9/23/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5466?pageNumber=5466,Music Everywhere does not work,I have the Echo and three dots. the music everywhere does not work. Sometimes they will play two or three songs and quit. I am loosing faith in Amazon.,Black,Verified Purchase,10/20/2017,,Echo Dot,2,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5466?pageNumber=5466,I have enjoyed my Echo Dot,It's great. I have one in my bedroom and one in my office at work.,Black,Verified Purchase,9/29/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5466?pageNumber=5466,Love it,Love the product and so do my kids. Very easy to use and setup around the house. I got all 4 kids their own. Unfortunately someone took all of them and I cant afford to replace it. If you have a spare o know 4 kids who would really appreciate it..  Keep making good products.,Black,,9/8/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_4481?pageNumber=4481,Five Stars,Love it!,Black,Verified Purchase,9/15/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3187?pageNumber=3187,Five Stars,Very versatile.,Black,Verified Purchase,10/8/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1306?pageNumber=1306,Five Stars,These are amazing use them for everything.,Black,Verified Purchase,9/24/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1306?pageNumber=1306,Alexa is my new best friend,Alexa is my new best friend and assistant.,Black,Verified Purchase,10/3/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1306?pageNumber=1306,A+,Does everything as advertised,Black,Verified Purchase,10/11/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1306?pageNumber=1306,"Echo Dot, small profile, big performance",Functioned and performed as expected.  Very pleased with the product.,Black,Verified Purchase,10/8/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1306?pageNumber=1306,Five Stars,"Fine, but doesn't know alot",Black,Verified Purchase,10/17/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5458?pageNumber=5458,One of the dumbest products I've ever purchased,"I'll probably never understand what people see in this device. I haven't been able to discover a single function that my cell phone doesn't handle more reliably and accurately. The worst is when a commercial for the Echo Dot comes on TV, and my device perks up and starts responding immediately. Then there's the creepiness of knowing (or sometimes forgetting) that there's a device sitting in your house listening to every sound.Maybe future versions will be more useful, but this one has turned into little more than a paperweight in my household. Fortunately it didn't cost much.",Black,,9/9/2017,,Echo Dot,1,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5458?pageNumber=5458,Mediocre Tech device.,"Should be 2.5 stars. I've been contemplating throwing in the trash all together. I got it as a compliment to the Amazon Echo which does have some useful voice features for a connected home but I'm finding the Dot very frustrating. It never seems to understand me very well so I find myself talking very loudly to do. At that point my Echo 3 rooms over can hear me anyways so I have to devices responding to me. I feel less stupid yelling at something 3 rooms over than I do something right next to my bed on the nightstand. While it works I would highly recommend getting the Echo or nothing. I was thinking to gift it to somebody else but I would feel bad if they got turned off of Alexa because the Dot is just very mediocre and maybe even poor when compared to my friends current voice control devices, their mobile phones.",Black,Verified Purchase,9/27/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5458?pageNumber=5458,Great invention,"My daughter loves her Alexa Echo, she uses it to play her music.  Sometimes I hear her talking to someone and its Alexa.  Love technology.",Black,,9/14/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5458?pageNumber=5458,Google Home is smarter,"I am going to keep this because it has the wired port to connect to external speakers - which was my main reason to get the Echo dot. But from a conversation and intelligence perspective, the google home is way better. My son has the google home in his room and we have couple of Echos (the big ones) in other rooms and hands down, the google home is winning in every conversation/engagement/QnA. Son is now learning Spanish - and google home can engage him really well with Spanish. We are not native Spanish speakers, so it is great to have Google Home play that role partly at home.",Black,Verified Purchase,10/16/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5458?pageNumber=5458,Love all our echo can do,Love all our echo can do. We have  traveled with it and have enjoyed music and information  Alexa provides.,Black,Verified Purchase,9/26/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5458?pageNumber=5458,need good I phone to install,still getting use to it...  need good I phone to install.. amazon will walk u  through installation..,Black,,10/23/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5458?pageNumber=5458,Excellent Echo Dot for the PRICE,"Excellent Echo Dot for the PRICE.  The volume is little small,  but if you look for a great speaker, Echo Plus is best.",White,Verified Purchase,9/28/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_809?pageNumber=809,Love this device,Love this device! Only wish is was portable w/o buying an accessary that cost as much as the Echo.Better sound wouldn't hurt either.,White,Verified Purchase,9/10/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_809?pageNumber=809,"Reliable. But, sound quality is lacking.","It works well. It automatically pairs to my bluetooth soundbar when my bluetooth soundbar is on bluetooth mode, but is smart enough not to when it is not.  I only wish the sound quality was better, but for the price it's acceptable.",Black,Verified Purchase,9/21/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_398?pageNumber=398,dot is ok,"I do like this for asking questions and setting my nest temperature but it has a very small speaker for music.  not high quality, so i purchased an echo for the better music quality.  i would forget the dot and just go for echo!",Black,Verified Purchase,9/20/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_308?pageNumber=308,Love my Echo Dot!,"I absolutely love my Echo Dot!  I love my daily flash briefings, using her as a timer in the kitchen while cooking and all the skills available.  There's so much out there to still add to my account.  Love that she blue tooths into our surround sound system.  I'm ready to purchase a second Echo Dot for the back of the house.",White,Verified Purchase,9/3/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_742?pageNumber=742,A lot of fun!,"Alexa is a lot of fun. Great for music, especially if you run an aux. cord to your stereo or speakers. She will even play radio stations etc.She will keep your lists, calendar. She will tell you stories and play games with you. I can't wait for what she will be able to do in future.Worth the money.",Black,Verified Purchase,9/4/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3944?pageNumber=3944,Five Stars,"Love Alexia, smart, she makes my day 👍",Black,Verified Purchase,9/15/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_654?pageNumber=654,Love my Echo Dot we have 3,Love my Echo Dot we have 3 . Enjoy that it’s simple and my family can play music any time . Some times it has a hard time hearing when it’s to loud.,Black,Verified Purchase,10/4/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_654?pageNumber=654,Love it,Love this little device.. have it paired with a Bluetooth speaker and got Amazon Prime music.. plays everything I wanted so far.. even broadway musicals.,White,Verified Purchase,9/2/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3006?pageNumber=3006,Five Stars,I love my echo dot. Still learning many things with just having it.,Black,Verified Purchase,9/28/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3006?pageNumber=3006,Five Stars,"Very easy to set-up and use.  Now, trying to expand on the features",White,Verified Purchase,10/1/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3006?pageNumber=3006,Five Stars,"Love echo and Alexa ., can’t imagine why I waited so long to get them",Black,Verified Purchase,10/12/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3006?pageNumber=3006,"Great product, does what I expected and needed","Great product, does what I expected and needed.Should make it so user can call anyone, not just echo users",Black,Verified Purchase,10/8/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_188?pageNumber=188,Clearly leading all of the competition,"This is my third Echo Dot and I am pleased that Amazon has continued to add partners for voice control. I can now control everything I wish to control using Alexa, except letting the dog out. I had tried to use Alexa and a product from the competition, but Alexa has clearly stayed in front of all competition. I would highly recommend using Alexa for your needs.",Black,Verified Purchase,9/2/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3882?pageNumber=3882,Five Stars,it is great. my dad loves it.,Black,Verified Purchase,9/22/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3882?pageNumber=3882,Good for the money!,Very easy to use and hook up.,Black,Verified Purchase,9/7/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2423?pageNumber=2423,Great Purchase,Love the Echo Dot.  Easy access to music and news,Black,Verified Purchase,9/26/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1894?pageNumber=1894,Great,Great. Operates as expected  .,Black,Verified Purchase,10/9/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1326?pageNumber=1326,Five Stars,Worked well and helped with the questions that I had .,White,Verified Purchase,9/7/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1326?pageNumber=1326,Love it.,Thanks Amazon. Love it...,White,Verified Purchase,9/29/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1326?pageNumber=1326,Five Stars,More useful and part of our day than expected. Great product,White,Verified Purchase,9/8/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1326?pageNumber=1326,greatest product invented,greatest product invented,Black,Verified Purchase,10/18/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5638?pageNumber=5638,One Star,Have a smmart tv but this unit still won't work with it.,White,Verified Purchase,10/9/2017,,Echo Dot,1,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_5638?pageNumber=5638,Five Stars,Good product.,White,Verified Purchase,10/18/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3207?pageNumber=3207,Five Stars,I love my echo dot still figuring out how to program everything but I love it,White,Verified Purchase,9/4/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3207?pageNumber=3207,"Great product, great Bluetooth range",Love it! I am surprised by the range of the Bluetooth. Covers my whole house.,White,Verified Purchase,9/15/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3207?pageNumber=3207,Love it! Plays my music,"Love it ! Plays my music, gives me traffic updates and my sports team scores.",Black,Verified Purchase,9/2/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1984?pageNumber=1984,I love it. Still exploring all the things it can ...,Received as a gift. I love it. Still exploring all the things it can do.,Black,Verified Purchase,10/9/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1984?pageNumber=1984,Fun to have,"She - every now and then just talks.  Example - ""That was Elton John's ...""  and she wasn't playing a song!Still really enjoy it.  She has answered several trivia questions.  Also has set the alarm for reminders. Nice!",Black,Verified Purchase,9/20/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1456?pageNumber=1456,Good,Works Well,Black,Verified Purchase,9/6/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1456?pageNumber=1456,Fun Product,Love Alexa,White,Verified Purchase,10/2/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1420?pageNumber=1420,Love it!,"Fun! Love that I can tell her to turn on and off my light! Great purchase, and works with pandora and other apps on your phone",White,Verified Purchase,10/2/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1420?pageNumber=1420,Five Stars,Best gadget in the house!,Black,Verified Purchase,10/20/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1419?pageNumber=1419,Four Stars,Is as advertised,Black,Verified Purchase,10/11/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_700?pageNumber=700,Great Buy,My son LOVES Alexa - he has two - one for upstairs and one in his office. She does everything for him - So glad I bought them for him.,Black,Verified Purchase,10/20/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_700?pageNumber=700,Please try this for hours of enjoyment!,"Besides all the things Alexa can do, I'll let you know of a thing I use often! All the artists you build up on Pandora, which I have many! You can tell Alexa, ""please play Thumb Print Radio"". Alexia will then mix up all your favorite artists on Pandoda and play all your favorite artists for your hours of enjoyment!! Please try it!!",Black,Verified Purchase,10/11/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_700?pageNumber=700,Well its ok but im worried about privacy couple of ...,Well its ok but im worried about privacy couple of times the tv was running and for some reason alexa said i couldnt understand !!! Seriously  the key is alexa word was not said atall so it means the mic is active active with or without saying alexa,Black,Verified Purchase,9/29/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3717?pageNumber=3717,Three Stars,hope they can improve on the confusing setup steps...,White,Verified Purchase,9/4/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3717?pageNumber=3717,but so far its fun.,Have not had much time to use it. but so far its fun.,Black,Verified Purchase,9/19/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2300?pageNumber=2300,... dot to connect a Bang & Olufsen old (but pretty nice) Audio system to my phone,"I'm using my new Echo dot to connect a Bang & Olufsen old (but pretty nice) Audio system to my phone, using Bluetooth and works just great, and now I have many other functionalities.",White,Verified Purchase,9/27/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_490?pageNumber=490,I like her. I can't wait for my contract is ...,I like her. I can't wait for my contract is up with DIRECTV so I can switch to dish so I can try them plus with Alexa you can have her change channels and stuff so can't wait to be more lazy,Black,Verified Purchase,9/4/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_522?pageNumber=522,I have no idea how I functioned prior to Echo Dot,"Can't live without it. I no longer posses the ability to operate a light switch manually. I've had the Echo & Echo Dot for several months & never grow tired of it. It's replaced my alarm clock, turns my lights on and off, tells me jokes, reads to me at night & gives me weather updates. There's really no need to have friends or get involved in a relationship anymore.",White,Verified Purchase,9/8/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_3452?pageNumber=3452,Five Stars,Love it for music. Making lists,Black,Verified Purchase,9/19/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_281?pageNumber=281,Echo Dot in the Classroom,"I bought Echo Dot to use in my 2nd grade classroom. She has been a wonderful asset. She does so many things like,  tells us the weather, rolls a die, picks numbers, tells us jokes, and most importantly...sets alarms for me so that we can manage our station rotations and attend our specials on time.",Black,Verified Purchase,9/28/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_281?pageNumber=281,but we don't use it a great deal. It can be convenient for playing music,"Received the echo as a gift, and it works, but we don't use it a great deal. It can be convenient for playing music, setting alarms and timers, and for re-ordering things on amazon. It won't magically make your house into a smart home as some people believe, and it does seem to be lacking on answering simple questions that something like Siri on an Iphone would be able to handle.",Black,Verified Purchase,9/8/2017,,Echo Dot,3,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2144?pageNumber=2144,Love her. We're just getting to know each other ...,"Love her.  We're just getting to know each other but she's a great conversationalist, doesn't eat much and picks up after herself so she's a great houseguest and assistant.",Black,Verified Purchase,9/24/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_2144?pageNumber=2144,I just love it and,"My son bought and gave me the Echo Do,t as a gift, after purchasing one for himself.  I just love it and, I have been having so much fun programming the Echo Dot, and especially listening to my favorite music artists.",Black,Verified Purchase,10/16/2017,,Echo Dot,5,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_642?pageNumber=642,PLEASE HELP,"I just received my Echo Dot and preparing it for use was going well. When I tried connecting it to my Wifi, the Alexa App told me to go to settings on my phone and Uncheck Smart network switch and retun to Alexa app when done. There is NO Uncheck Smart network identified in the settings. So I am not able to move forward to connect to Wifi.  PLEASE HELP. What do I do now?",Black,Verified Purchase,10/16/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_642?pageNumber=642,Alexa is great if you have a home system that works with ...,"Alexa is great if you have a home system that works with Alexa. If you don't have a wifi light system or wifi locks or in case you have a full time job then this is a paperweight. You can only use for news, alarm or songs. I want to return it but I have passed my return date.",Black,Verified Purchase,9/8/2017,,Echo Dot,4,
https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/product-reviews/B01DFKC2SO/ref=cm_cr_arp_d_paging_btm_1888?pageNumber=1888,Five Stars,GREAT ADDITION TO OUR ECHO...LOVE IT!!! SOUND IS VERY GOOD EVEN THOUGH SPEAKERS ARE SMALL..,Black,Verified Purchase,9/7/2017,,Echo Dot,5,
